chr1	3369204	3390647	0	0	1	3	0	42
chr1	4928200	4937692	1	1	1	1	4	38
chr1	4937756	4948249	1	1	1	1	0	23
chr1	4948356	4956966	1	1	1	0	1	17
chr1	4957055	4959679	1	1	1	0	1	11
chr1	5163676	5165837	1	1	1	1	0	22
chr1	5165952	5168251	1	1	1	1	0	40
chr1	5220285	5232327	1	1	1	2	0	3
chr1	6300298	6304184	1	1	1	1	0	8
chr1	6320392	6331153	1	1	1	2	0	29
chr1	6333489	6334765	1	1	1	1	0	9
chr1	6334815	6335797	1	1	1	1	0	12
chr1	6912426	6913096	1	1	1	1	0	37
chr1	7231288	7233471	1	1	1	1	0	37
chr1	7233596	7239738	1	1	1	1	0	38
chr1	9743441	9743969	2	2	1	4	0	32
chr1	9949301	9950556	1	1	1	1	0	43
chr1	10012381	10012547	2	2	1	13	0	42
chr1	10012617	10012834	2	2	1	4	0	38
chr1	10095289	10097327	2	2	1	4	1	33
chr1	10115410	10117648	1	3	1	3	0	24
chr1	10134639	10135547	1	1	1	1	0	24
chr1	10253973	10254200	2	2	1	2	0	5
chr1	10259904	10264481	2	2	1	1	0	8
chr1	10279927	10283268	2	2	1	1	0	5
chr1	11150349	11159940	1	1	1	1	0	11
chr1	11168821	11171287	1	1	1	1	0	3
chr1	11171392	11177826	1	1	1	3	0	31
chr1	11202638	11206988	1	1	1	2	0	38
chr1	11263779	11270058	1	1	1	2	0	20
chr1	13009425	13014203	2	2	1	1	0	4
chr1	13294938	13295490	2	2	1	1	0	22
chr1	13648383	13649673	2	2	1	2	0	9
chr1	16171584	16171950	2	2	1	67	3	46
chr1	16172161	16172713	2	2	1	17	0	39
chr1	16172824	16172915	2	2	1	2	0	41
chr1	16652227	16655499	2	2	1	1	0	12
chr1	16713703	16715909	2	2	1	12	2	42
chr1	16716054	16718178	2	2	1	1	0	23
chr1	17228728	17230147	1	1	1	4	0	31
chr1	21549694	21557446	2	2	1	1	0	5
