chr1	4937756	4948249	1	1	1	4	0	41
chr1	6331320	6333057	1	1	1	1	0	22
chr1	6333489	6334765	1	1	1	1	0	40
chr1	6334815	6335797	1	1	1	1	0	3
chr1	6341052	6342924	1	1	1	1	0	26
chr1	6342996	6344421	1	1	1	1	0	21
chr1	7231288	7233471	1	1	1	1	0	21
chr1	8665767	8677293	2	2	1	1	0	12
chr1	9273486	9368357	2	2	1	1	0	17
chr1	10012375	10012547	2	2	1	1	0	42
chr1	10012381	10012547	2	2	1	6	0	34
chr1	10012617	10012834	2	2	1	4	0	20
chr1	10028974	10067355	2	2	1	1	0	16
chr1	10095289	10097327	2	2	1	9	0	37
chr1	10145172	10147396	1	1	1	1	0	38
chr1	10182768	10183100	1	1	1	2	0	10
chr1	10183248	10183827	1	1	1	1	0	32
chr1	10251267	10253887	2	2	1	1	0	16
chr1	10259184	10259451	2	2	1	3	0	16
chr1	11210553	11212872	1	1	1	3	0	42
chr1	11255437	11256110	1	1	1	1	0	20
chr1	13009425	13014203	2	2	1	1	0	18
chr1	16171584	16171950	2	2	1	41	0	46
chr1	16172161	16172713	2	2	1	19	0	45
chr1	16172824	16172915	2	2	1	1	0	34
chr1	16416236	16436302	2	2	1	1	0	19
chr1	16713703	16715909	2	2	1	7	0	44
chr1	22522335	22523722	2	2	1	1	0	8
chr1	23415331	23417806	2	2	1	2	0	30
chr1	23910600	23915454	2	2	1	1	0	16
chr1	23915531	23916789	2	2	1	2	0	20
chr1	23916876	23930940	2	2	1	4	0	43
chr1	23931075	23961118	2	2	1	2	0	16
chr1	24654132	24654258	1	1	1	0	152	19
chr1	24654768	24654808	0	0	0	0	9	31
chr1	24654823	24681966	1	1	1	0	8	20
chr1	25265905	25267501	2	2	1	2	0	24
chr1	30860396	30863290	2	2	1	0	4	45
chr1	30984112	30985118	2	2	1	0	2	39
chr1	32301268	32307536	2	2	1	1	0	31
chr1	32511847	32658251	1	1	1	2	0	19
chr1	33825614	33840449	2	2	1	2	0	16
chr1	34191601	34193593	1	1	1	3	0	38
chr1	34206512	34206691	1	1	1	1	0	27
chr1	34207088	34208244	1	1	1	1	0	20
chr1	34210391	34211263	1	1	1	5	0	35
chr1	34212167	34213195	1	1	1	1	0	18
chr1	34213304	34213777	1	1	1	5	0	43
chr1	34213877	34223096	1	1	1	1	0	10
chr1	34236435	34237598	1	1	1	2	0	37
chr1	34251621	34251982	1	1	1	3	0	46
chr1	34252150	34253614	1	1	1	1	0	17
chr1	34256954	34257415	1	1	1	2	0	3
chr1	34265086	34266855	1	1	1	1	0	45
chr1	34302572	34303605	1	1	1	1	0	11
chr1	34307972	34309908	1	1	1	1	0	40
chr1	34334390	34334542	1	1	1	1	0	4
chr1	34341014	34341910	1	1	1	2	0	19
chr1	34476940	34477930	2	2	1	1	0	11
chr1	36199108	36200756	2	2	1	1	0	34
chr1	36375072	36375234	1	1	1	2	0	30
chr1	36467298	36467380	2	2	1	2	0	15
chr1	36573197	36573371	2	2	1	3	0	45
chr1	36730771	36731291	1	1	1	2	0	33
chr1	36731366	36731531	1	1	1	6	0	45
chr1	36731632	36732277	1	1	1	57	0	46
chr1	37476383	37476457	1	1	1	1	0	36
chr1	37888528	37894325	2	2	1	2	0	40
chr1	37936916	37937141	1	1	1	1	0	6
chr1	38026861	38029283	2	2	1	1	0	29
chr1	38037406	38056886	1	1	1	5	0	46
chr1	38057013	38057105	1	1	1	2	0	43
chr1	38057191	38057945	1	1	1	1	0	6
chr1	38058616	38060674	1	1	1	8	0	35
chr1	38060893	38061244	1	1	1	3	0	30
chr1	38088175	38088256	1	1	1	3	0	33
chr1	38131297	38137933	2	2	1	1	0	28
chr1	38247112	38248633	2	2	1	1	0	30
